sample,contig_name,name,ska_species,collected_by,family,read_count,sample_type,identity
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_717_length_794_cov_1358.447699,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,27886,Liver,99.2
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_91_length_1552_cov_4.858983,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,274,Lung,99
SEZONOWOGR001_LIV_S47_666398,SEZONOWOGR001_LIV_S47_666398_NODE_11_length_1029_cov_3.981092,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,68,Liver,99
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1211_length_611_cov_1250.436330,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,16212,Liver,99
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1211_length_611_cov_1250.436330,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,16212,Liver,99
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1363_length_581_cov_904.089286,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,15192,Liver,99
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1363_length_581_cov_904.089286,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,15192,Liver,99
SEZONOWIFRR040_LIV_S80_666396,SEZONOWIFRR040_LIV_S80_666396_NODE_243_length_758_cov_1.198238,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,16,Liver,98.8
SEZONOWIFRR040_LIV_S80_666396,SEZONOWIFRR040_LIV_S80_666396_NODE_243_length_758_cov_1.198238,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,16,Liver,98.8
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_27_length_2646_cov_4.250681,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,367,Lung,98.7
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_59_length_1884_cov_4.034311,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,243,Lung,98.6
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_165_length_1189_cov_3.930755,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,154,Lung,98.4
SEZONOWOGR001_LIV_S47_666398,SEZONOWOGR001_LIV_S47_666398_NODE_8_length_1262_cov_3.920675,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,68,Liver,98.1
SEZONOWIFRR032_LIV_S72_666406,SEZONOWIFRR032_LIV_S72_666406_NODE_1_length_6786_cov_143.630794,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,113244,Liver,97.9
SEZONOWIFRR032_LIV_S72_666406,SEZONOWIFRR032_LIV_S72_666406_NODE_1_length_6786_cov_143.630794,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,113244,Liver,97.9
SEZONOWIFRR040_LIV_S80_666396,SEZONOWIFRR040_LIV_S80_666396_NODE_221_length_797_cov_1.536111,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,36,Liver,97.6
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_1037_length_549_cov_3.885593,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,57,Lung,97.1
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1310_length_592_cov_377.555340,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,7298,Liver,97
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_424_length_749_cov_3.132440,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,59,Lung,96.6
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_424_length_749_cov_3.132440,Mammarenavirus lassaense,Rodent,Ondo,Arenaviridae,59,Lung,96.6
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1025_length_664_cov_1431.533220,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,23288,Liver,96.4
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1025_length_664_cov_1431.533220,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,23288,Liver,96.4
SEZONOWIFRR032_LIV_S72_666406,SEZONOWIFRR032_LIV_S72_666406_NODE_36_length_987_cov_1245.706593,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,21171,Liver,95.3
SEZONOWIFRR039_LIV_S79_666401,SEZONOWIFRR039_LIV_S79_666401_NODE_1124_length_634_cov_11.533214,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,8035,Liver,93.7
SEZONOWIFRR031_LIV_S71_663085,SEZONOWIFRR031_LIV_S71_663085_NODE_117_length_968_cov_0.865320,Mammarenavirus lassaense,Rodent,Ondo ,Arenaviridae,31,Liver,92.3
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_323_length_598_cov_1.069098,Abak Hainan astro-like virus ,Dog,Ondo,Astroviridae,9,Swab,54
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2483_length_540_cov_1.125270,Abak Hainan astro-like virus ,Dog,Ebonyi,Astroviridae,14,Swab,40.2
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_2_length_6935_cov_1237.277195,Abak Pig astrovirus ahast-,Pig,Ebonyi,Astroviridae,98394,Swab,71.3
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_183_length_938_cov_1.860627,Astrovirus sp.,Dog,Ondo,Astroviridae,28,Swab,98.1
AINWZDOG002_S38_657735,AINWZDOG002_S38_657735_NODE_94_length_678_cov_2.159734,Astrovirus sp.,Dog,Ebonyi,Astroviridae,26,Swab,100
AINWZDOG002_S38_657735,AINWZDOG002_S38_657735_NODE_65_length_869_cov_2.204545,Astrovirus sp.,Dog,Ebonyi,Astroviridae,38,Swab,98.3
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,Astrovirus wild boar,Rodent,Ondo,Astroviridae,70,Lung,98.5
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,Astrovirus wild boar,Pig,Ebonyi,Astroviridae,4429,Swab,96.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1208_length_527_cov_4.100000,Astrovirus wild boar,Pig,Ebonyi,Astroviridae,39,Swab,96.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,Astrovirus wild boar,Pig,Ebonyi,Astroviridae,77842,Swab,96.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_42_length_2548_cov_10.621611,Astrovirus wild boar,Rodent,Ondo,Astroviridae,744,Lung,96
SEZONOWIFGOAT011_S29_2_656747,SEZONOWIFGOAT011_S29_2_656747_NODE_14910_length_566_cov_4.024540,Bovine astrovirus,Goat,Ondo,Astroviridae,34,Swab,96.4
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_481_length_629_cov_3.230072,Bovine astrovirus,Goat,Ondo,Astroviridae,27,Rectal,93
SEZONOWIFGOAT011_S29_2_656747,SEZONOWIFGOAT011_S29_2_656747_NODE_3828_length_1213_cov_15.730634,Caprine astrovirus,Goat,Ondo,Astroviridae,199,Swab,98.5
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_178_length_983_cov_5.283664,Chicken astrovirus,Goat,Ondo,Astroviridae,117,Rectal,96.5
AINWZCHICKEN002_S57_655748,AINWZCHICKEN002_S57_655748_NODE_158_length_660_cov_1.747856,Chicken astrovirus,Chicken,Ebonyi,Astroviridae,21,Rectal,94.9
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_564_length_526_cov_1.316258,Henan avastrovirus,Dog,Ondo,Astroviridae,9,Swab,99.3
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_29_length_2169_cov_11.483748,Human astrovirus,Goat,Ebonyi ,Astroviridae,722,Oral,99.8
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2031_length_571_cov_2.141700,Human astrovirus ,Dog,Ebonyi,Astroviridae,19,Swab,100
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_93_length_1605_cov_2.217277,Human astrovirus  ,Dog,Ebonyi,Astroviridae,96,Swab,99.6
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_381_length_963_cov_3.291196,Human astrovirus  ,Dog,Ebonyi,Astroviridae,75,Swab,99.4
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_229_length_1145_cov_2.015918,Human astrovirus  ,Dog,Ebonyi,Astroviridae,44,Swab,99
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_448_length_632_cov_7.127928,Human astrovirus  ,Goat,Ebonyi ,Astroviridae,101,Oral,96.8
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_364_length_753_cov_1.270710,Human astrovirus  ,Goat,Ondo,Astroviridae,22,Oral,96.3
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_102_length_1564_cov_3.564896,Human astrovirus  ,Dog,Ebonyi,Astroviridae,129,Swab,96
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,Jiangsu mamastrovirus ,Rodent,Ondo,Astroviridae,70,Lung,98.5
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_55_length_2260_cov_13.990838,Jiangsu mamastrovirus ,Pig,Ebonyi,Astroviridae,32034,Swab,97.8
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,Jiangsu mamastrovirus ,Pig,Ebonyi,Astroviridae,4429,Swab,96.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1208_length_527_cov_4.100000,Jiangsu mamastrovirus ,Pig,Ebonyi,Astroviridae,39,Swab,96.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,Jiangsu mamastrovirus ,Pig,Ebonyi,Astroviridae,77842,Swab,96.5
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_341_length_782_cov_1.476596,Mamastrovirus sp.,Goat,Ondo,Astroviridae,19,Oral,99.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,Mamastrovirus sp.,Rodent,Ondo,Astroviridae,70,Lung,98.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,Mamastrovirus sp.,Rodent,Ondo,Astroviridae,70,Lung,98.5
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_211_length_935_cov_1.723776,Mamastrovirus sp.,Goat,Ondo,Astroviridae,29,Rectal,98.1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,4429,Swab,96.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1208_length_527_cov_4.100000,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,39,Swab,96.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,77842,Swab,96.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_712_length_654_cov_2.974003,Mamastrovirus sp.,Rodent,Ondo,Astroviridae,48,Lung,94.5
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_119_length_1731_cov_4.451632,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,137,Swab,94.1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_906_length_585_cov_2679.559055,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,19215,Swab,87.2
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,4429,Swab,96.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1208_length_527_cov_4.100000,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,39,Swab,96.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,Mamastrovirus sp.,Pig,Ebonyi,Astroviridae,77842,Swab,96.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_408_length_922_cov_5.011834,Mamastrovirus sp.,Rodent,Ondo,Astroviridae,94,Lung,96.5
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_691_length_551_cov_2.364979,Ondo Bovine astrovirus,Goat,Ondo,Astroviridae,29,Rectal,76
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_690_length_663_cov_4.585324,Ondo Mamastrovirus,Rodent,Ondo,Astroviridae,50,Lung,68.9
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_78_length_1713_cov_23.963325,Ovine astrovirus S5.1,Goat,Ondo,Astroviridae,799,Rectal,92.8
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_376_length_656_cov_3.464594,Ovine astrovirus S5.1,Goat,Ondo,Astroviridae,37,Rectal,92.3
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_96_length_1527_cov_2.949655,Pig astrovirus ahast-2,Pig,Ebonyi,Astroviridae,90,Swab,96.3
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_59_length_2198_cov_94.247996,Porcine astrovirus,Pig,Ebonyi,Astroviridae,3150,Swab,67.2
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_132_length_1648_cov_1672.429026,Porcine astrovirus,Pig,Ebonyi,Astroviridae,54700,Swab,98
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_3_length_5702_cov_838.430578,Porcine astrovirus,Pig,Ebonyi,Astroviridae,50833,Swab,93.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_1396_length_506_cov_4543.426573,Porcine astrovirus,Pig,Ebonyi,Astroviridae,26236,Swab,91.4
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_6_length_4844_cov_106.427103,Porcine astrovirus,Rodent,Ondo,Astroviridae,11841,Lung,88.6
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_155_length_1646_cov_3.698534,Porcine astrovirus,Rodent,Ondo,Astroviridae,136,Lung,86.1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_58_length_1811_cov_3.317762,Turkey astrovirus,Goat,Ondo,Astroviridae,147,Rectal,96.3
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_837_length_513_cov_1.438073,Turkey astrovirus,Goat,Ondo,Astroviridae,10,Rectal,95.4
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_289_length_749_cov_1.686012,Turkey astrovirus,Goat,Ondo,Astroviridae,31,Rectal,94.9
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_590_length_580_cov_18.115308,Water buffalo astrovirus,Goat,Ondo,Astroviridae,262,Rectal,89.1
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_2941_length_542_cov_1.277419,Abak Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,8,Oral,82
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_1244_length_758_cov_0.588840,Abak Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,11,Oral,68.1
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_1088_length_793_cov_0.878492,Abak Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,19,Oral,58.9
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_3086_length_531_cov_1.337004,Abak Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,11,Oral,50.3
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_422_length_1185_cov_1.322202,Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,48,Oral,96.5
AIMGLGOAT002_S61_656114,AIMGLGOAT002_S61_656114_NODE_805_length_515_cov_0.828767,Cowpea mild mottle virus,Goat,Ebonyi,Betaflexiviridae,13,Swab,95.6
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_2629_length_567_cov_1.273469,Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,22,Oral,90.6
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_3139_length_529_cov_1.066372,Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,23,Oral,89.8
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_59_length_2656_cov_1.084529,Cowpea mild mottle virus,Goat,Ebonyi ,Betaflexiviridae,98,Oral,87.7
AIMASHEEP003_S55_656080,AIMASHEEP003_S55_656080_NODE_748_length_510_cov_0.852194,Yam virus,Sheep,Ebonyi,Betaflexiviridae,5,Swab,91.7
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2172_length_560_cov_2.006211,Abak Botourmiaviridae sp.,Dog,Ebonyi,Botourmiaviridae,30,Swab,77.1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_119_length_1462_cov_6.470758,Abak Botourmiaviridae sp.,Dog,Ebonyi,Botourmiaviridae,169,Swab,47.7
SENONOWISUGOT001_OS_S80_673658,SENONOWISUGOT001_OS_S80_673658_NODE_43_length_2076_cov_13.968984,Cucumber mosaic virus,Goat,Ondo,Bromoviridae,565,Oral,99.6
SENONOWISUGOT001_OS_S80_673658,SENONOWISUGOT001_OS_S80_673658_NODE_3_length_5407_cov_2.101689,Cucumber mosaic virus,Goat,Ondo,Bromoviridae,304,Oral,98.1
SENONOWISUGOT001_OS_S80_673658,SENONOWISUGOT001_OS_S80_673658_NODE_656_length_627_cov_1.018182,Cucumber mosaic virus,Goat,Ondo,Bromoviridae,14,Oral,97.6
SEZONOWOGDOG017_S22_657753,SEZONOWOGDOG017_S22_657753_NODE_426_length_602_cov_1.238095,Canine vesivirus,Dog,Ondo,Caliciviridae,11,Swab,94.5
AIAMACAT001_S69_657769,AIAMACAT001_S69_657769_NODE_22_length_2473_cov_34.282137,Feline calicivirus,Cat,Ebonyi,Caliciviridae,1826,Swab,93.3
AIAMACAT001_S69_657769,AIAMACAT001_S69_657769_NODE_27_length_2271_cov_67.546490,Feline calicivirus,Cat,Ebonyi,Caliciviridae,3125,Swab,90.3
AIAMACAT001_S69_657769,AIAMACAT001_S69_657769_NODE_173_length_926_cov_99.355713,Feline calicivirus,Cat,Ebonyi,Caliciviridae,2154,Swab,87.9
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_570_length_773_cov_1.576149,Norovirus GII,Goat,Ebonyi ,Caliciviridae,29,Oral,98.1
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_155_length_1374_cov_3.521974,Norovirus GII,Dog,Ondo,Caliciviridae,85,Swab,97.5
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_1021_length_591_cov_5.540856,Norovirus GII,Dog,Ondo,Caliciviridae,66,Swab,96.6
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_465_length_831_cov_1.872679,Norovirus GII,Dog,Ondo,Caliciviridae,38,Swab,95.3
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_895_length_628_cov_2.852995,Norovirus GII,Dog,Ondo,Caliciviridae,25,Swab,94.5
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_1509_length_511_cov_1.262673,Norovirus GII,Goat,Ebonyi ,Caliciviridae,43,Oral,94.3
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_1603_length_500_cov_1.451537,Norovirus GII,Goat,Ebonyi ,Caliciviridae,26,Oral,92.3
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_1318_length_542_cov_1.225806,Norovirus GII,Goat,Ebonyi ,Caliciviridae,30,Oral,87
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_1475_length_624_cov_1.751371,Norovirus GII,Dog,Ebonyi,Caliciviridae,16,Swab,100
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_71_length_1747_cov_4.388623,Norovirus GII,Dog,Ebonyi,Caliciviridae,166,Swab,99.8
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_755_length_764_cov_2.506550,Norovirus GII,Dog,Ebonyi,Caliciviridae,39,Swab,99.5
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_1120_length_578_cov_1.800399,Norovirus GII,Goat,Ebonyi ,Caliciviridae,36,Oral,99.5
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2135_length_563_cov_2.053498,Norovirus GII,Dog,Ebonyi,Caliciviridae,24,Swab,99.1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_298_length_1044_cov_2.961737,Norovirus GII,Dog,Ebonyi,Caliciviridae,101,Swab,98.5
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_1483_length_515_cov_2.474886,Norovirus GII,Goat,Ebonyi ,Caliciviridae,42,Oral,78.1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_3_length_7105_cov_56.967843,Sapovirus sp,Goat,Ebonyi ,Caliciviridae,12422,Oral,99.3
AIAMAR003_LIV_S23_662108,AIAMAR003_LIV_S23_662108_NODE_48_length_2152_cov_7.966265,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,299,Liver,84.8
AIAMAR010_LIV_S30_663038,AIAMAR010_LIV_S30_663038_NODE_262_length_1315_cov_1.749596,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,35,Liver,84.8
SEZONOWIFRR032_LIV_S72_666406,SEZONOWIFRR032_LIV_S72_666406_NODE_62_length_805_cov_1.366758,Abak Circovirus gnaver,Rodent,Ondo ,Circoviridae,23,Liver,84.3
AIAMAR006_LIV_S26_2_662165,AIAMAR006_LIV_S26_2_662165_NODE_84_length_1742_cov_18.634234,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,570,Liver,84
AINWZR014_LIV_S14_663073,AINWZR014_LIV_S14_663073_NODE_1116_length_646_cov_4.543058,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,47,Liver,83.7
AIAMAR017_LIV_S37_663048,AIAMAR017_LIV_S37_663048_NODE_151_length_1492_cov_8.912367,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,246,Liver,83.4
SEZONOWOGR002_LIV_S48_666373,SEZONOWOGR002_LIV_S48_666373_NODE_698_length_996_cov_1.942329,Abak Circovirus gnaver,Rodent,Ondo ,Circoviridae,34,Liver,82.8
AIAMAR007_LIV_S27_2_662166,AIAMAR007_LIV_S27_2_662166_NODE_83_length_2061_cov_16.387601,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,584,Liver,82.6
AIMGBR021_LIV_S41_663052,AIMGBR021_LIV_S41_663052_NODE_111_length_2057_cov_3.781818,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,125,Liver,82.6
AIMGBR023_LIV_S43_662128,AIMGBR023_LIV_S43_662128_NODE_165_length_1584_cov_4.168547,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,127,Liver,82.6
AIAMAR001_LIV_S21_662106,AIAMAR001_LIV_S21_662106_NODE_220_length_1102_cov_2.547317,Abak Circovirus gnaver,Rodent,Ebonyi,Circoviridae,44,Liver,82.6
AIAMAR018_LIV_S38_663049,AIAMAR018_LIV_S38_663049_NODE_684_length_825_cov_3.312834,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,45,Liver,82.6
SEZONOWIFRR031_LIV_S71_663085,SEZONOWIFRR031_LIV_S71_663085_NODE_9_length_2876_cov_32.676670,Abak Circovirus gnaver,Rodent,Ondo ,Circoviridae,1589,Liver,82.1
AIAMAR008_LIV_S28_1_662167,AIAMAR008_LIV_S28_1_662167_NODE_77_length_2215_cov_2.343779,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,88,Liver,82.1
AINWZR014_LIV_S14_663073,AINWZR014_LIV_S14_663073_NODE_239_length_1313_cov_5.889928,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,136,Liver,82.1
AIAMAR001_LIV_S21_662106,AIAMAR001_LIV_S21_662106_NODE_541_length_711_cov_1.741325,Abak Circovirus gnaver,Rodent,Ebonyi,Circoviridae,22,Liver,82.1
SEZONOWOGR002_LIV_S48_666373,SEZONOWOGR002_LIV_S48_666373_NODE_675_length_1011_cov_2.147752,Abak Circovirus gnaver,Rodent,Ondo ,Circoviridae,31,Liver,81.6
AIAMAR005_LIV_S25_1_662162,AIAMAR005_LIV_S25_1_662162_NODE_85_length_2105_cov_3.082840,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,121,Liver,80.2
AIMGBR022_LIV_S42_663077,AIMGBR022_LIV_S42_663077_NODE_31_length_2869_cov_189.840258,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,4985,Liver,79.5
AIAMAR016_LIV_S36_663047,AIAMAR016_LIV_S36_663047_NODE_72_length_2204_cov_2.312647,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,82,Liver,77.4
AIAMAR019_LIV_S39_663050,AIAMAR019_LIV_S39_663050_NODE_2472_length_502_cov_1.705882,Abak Circovirus gnaver,Rodent,Ebonyi ,Circoviridae,13,Liver,73.2
OD_ZAD_SQL023_LIV_S13_673619,OD_ZAD_SQL023_LIV_S13_673619_NODE_1748_length_547_cov_286.489362,Abak Circovirus gnaver,Squirrel,Ondo,Circoviridae,1314,Liver,70.4
AIAMA_LIZ002_OS_S50_673462,AIAMA_LIZ002_OS_S50_673462_NODE_537_length_653_cov_1.088542,Abak Circovirus gnaver,Lizard,Ebonyi ,Circoviridae,10,Oral,61.6
